dateTimeUTC,humidity,precipitation,pressure,radiation,temperature,windspeed
2017-09-09,79.75,0.0,101.49041671666664,189.01166666666668,26.06166666666667,1.8724999999999996
2017-09-10,80.66666666666667,0.0,101.42583313333331,179.6545833333333,25.851249999999997,1.709583333333333
2017-09-11,81.16666666666667,0.0,101.36958413333333,185.1116666666667,25.795,1.6666666666666667
2017-09-12,81.33333333333333,0.0,101.39875004999999,162.01208333333335,25.85208333333333,1.7579166666666666
2017-09-13,80.875,0.0033333333333333335,101.43833338333333,126.9975,26.108333333333334,1.9174999999999998
2017-09-14,82.29166666666667,0.0,101.42708408333336,178.58249999999998,25.966666666666665,1.5625000000000002
2017-09-15,83.625,0.0,101.33833313333332,123.31541666666668,25.824583333333337,-831.6600000000002
2017-09-16,80.25,0.0,101.27416686666668,183.34,25.56583333333333,-831.6825000000003
2017-09-17,78.66666666666667,0.0,101.35124995000001,159.26583333333335,25.24000000000001,-831.7654166666665
2017-09-18,79.45833333333333,0.0075,101.45166676666668,179.98416666666665,25.91458333333333,-415.0470833333334
2017-09-19,97.91666666666667,0.4370833333333333,101.56250074999998,37.760416666666664,24.076249999999998,-8748.112083333333
2017-09-20,90.58333333333333,0.10708333333333332,101.58958333333332,139.32375,25.677500000000006,-7081.27625
2017-09-21,84.375,0.03,101.50750070000002,198.1270833333333,25.85541666666667,-4164.555833333333
2017-09-22,85.66666666666667,0.046250000000000006,101.45708363333334,133.58374999999998,25.077083333333334,-3748.187916666667
2017-09-23,84.0,0.0,101.46249949999999,200.0845833333333,25.699583333333326,-2914.8191666666667
2017-09-24,81.54166666666667,0.0,101.45583318333331,199.44874999999993,26.28,-1248.2870833333332
2017-09-25,82.95833333333333,0.0,101.30625000000002,197.67499999999998,25.863333333333333,-2914.9758333333325
2017-09-26,83.5,0.0,101.25625074999999,191.10333333333332,25.91916666666666,-3331.5504166666674
2017-09-27,82.0,0.0,101.36708323333335,193.35458333333335,26.250416666666663,-2081.64375
2017-09-28,82.83333333333333,0.005416666666666667,101.44000015,196.55625,26.794583333333332,-831.5150000000002
2017-09-29,80.625,0.002916666666666667,101.39041671666668,202.5920833333333,26.780000000000005,-831.5920833333334
2017-09-30,85.75,0.5499999999999999,101.4383336333333,181.12250000000003,26.08375,-6664.743749999999
2017-10-01,77.41666666666667,0.0,101.46833343333337,232.15,26.680416666666662,-2498.134583333333
2017-10-02,80.16666666666667,0.0,101.31625009999999,211.60833333333335,25.961249999999993,-1664.8129166666665
2017-10-03,81.16666666666667,0.0,101.22916641666667,229.09166666666667,26.29958333333333,-2914.806666666666
2017-10-04,87.375,0.06874999999999999,101.34458388333333,152.21916666666667,25.59125,-3748.1700000000005
2017-10-05,83.20833333333333,0.0,101.35458323333332,241.37541666666672,26.70583333333333,-2081.3333333333335
2017-10-06,82.08333333333333,0.0,101.27791646666668,226.5304166666667,26.855833333333337,-1248.1366666666668
2017-10-07,85.79166666666667,0.037083333333333336,101.27458318333333,145.71166666666664,26.180000000000003,-2914.969166666667
2017-10-08,83.04166666666667,0.0,101.16791611666667,199.4104166666667,26.58749999999999,-1665.1816666666666
2017-10-09,81.75,0.0033333333333333335,101.07166646666668,245.4695833333333,26.895416666666666,-1248.6804166666664
2017-10-10,82.25,0.0,100.97208303333332,244.9475,26.544583333333335,-1665.1016666666671
2017-10-11,82.16666666666667,0.0,101.02208328333332,249.32916666666665,26.5775,-2498.442916666667
2017-10-12,83.83333333333333,0.0,101.04875004999997,241.56541666666666,26.671249999999997,-2498.5112500000005
2017-10-13,82.54166666666667,0.0,101.16041716666665,236.58083333333332,26.776666666666674,-2081.428333333333
2017-10-14,79.95833333333333,0.0,101.24166591666669,275.5179166666667,27.224999999999998,-831.4562500000001
2017-10-15,78.83333333333333,0.0,101.31208318333334,261.0720833333333,27.29125,-414.76124999999996
2017-10-16,79.95833333333333,0.0,101.27874985000004,255.4375,26.83541666666667,-1248.5325000000003
2017-10-17,81.66666666666667,0.0,101.14250004999998,262.20916666666665,26.857916666666668,-2498.518333333333
2017-10-18,83.66666666666667,0.0,101.07416686666666,246.76541666666662,27.145416666666666,-2498.5191666666665
2017-10-19,84.29166666666667,0.0,101.21083348333333,253.55125000000007,27.633333333333336,-2498.572916666667
2017-10-20,83.41666666666667,0.0,101.35541661666666,233.5704166666667,27.866249999999997,-1665.030833333334
2017-10-21,82.125,0.004583333333333333,101.46041691666665,247.48458333333335,27.55916666666666,1.7104166666666665
2017-10-22,86.58333333333333,0.22458333333333336,101.35541736666666,232.14874999999998,25.523333333333323,-5414.4975
2017-10-23,91.16666666666667,0.26375,101.24791641666671,42.06625,25.008750000000003,-7498.174583333333
2017-10-24,95.45833333333333,0.2283333333333333,101.2012502,74.9875,25.22541666666667,-9581.327083333334
2017-10-25,90.25,0.02625,101.24541626666668,203.77083333333334,26.66208333333334,-9998.0
2017-10-26,89.91666666666667,0.0016666666666666668,101.17291691666667,241.11625,27.45958333333333,-9998.0
2017-10-27,90.95833333333333,0.01625,101.02625045,226.08416666666665,27.269166666666663,-9998.0
2017-10-28,88.375,0.007083333333333333,101.10583293333333,259.97791666666666,27.834999999999997,-9998.0
2017-10-29,85.75,0.0,101.26083323333334,271.98791666666665,27.667916666666667,-9998.0
2017-10-30,85.0,0.09583333333333333,101.325,260.20750000000004,27.158333333333328,-9581.304166666667
2017-10-31,83.41666666666667,0.0016666666666666668,101.31541621666668,260.32958333333335,27.334166666666665,-9998.0
2017-11-01,95.20833333333333,1.4129166666666666,101.32000045000001,57.18125,24.7625,-9998.0
2017-11-02,97.58333333333333,2.165833333333333,101.29333343333333,54.01125,24.72583333333333,-9998.0
2017-11-03,91.83333333333333,0.9458333333333333,101.15249915,187.91791666666668,26.409166666666668,-9998.0
2017-11-04,97.45833333333333,0.5283333333333333,101.17041676666668,50.76791666666667,24.78708333333334,-9998.0
2017-11-05,89.70833333333333,0.04958333333333333,101.15208333333335,258.71166666666664,26.506249999999998,-9998.0
2017-11-06,87.33333333333333,0.0008333333333333334,101.06875000000001,267.095,26.97499999999999,-9998.0
2017-11-07,85.25,0.07416666666666667,101.0391667666667,267.88208333333336,27.47208333333333,-9998.0
2017-11-08,86.33333333333333,0.03875,101.06125079999998,276.8191666666667,27.635416666666668,-9998.0
2017-11-09,88.45833333333333,0.0033333333333333335,101.01000035,272.8620833333334,27.888333333333335,-9998.0
2017-11-10,86.625,0.0062499999999999995,100.99041646666667,260.42791666666665,28.15041666666667,-9998.0
2017-11-11,85.625,0.0,101.04916686666667,273.55541666666664,27.91875,-9998.0
2017-11-12,87.0,0.0,101.09375025000001,257.7554166666667,27.64,-9581.416666666666
2017-11-13,94.79166666666667,0.28874999999999995,101.07458343333332,73.26083333333332,25.29958333333334,-9998.0
2017-11-14,87.29166666666667,0.0008333333333333334,101.07000045,265.83,27.184583333333332,-9998.0
2017-11-15,85.875,0.0,101.04708278333334,272.5841666666667,27.95291666666667,-3332.2004166666666
2017-11-16,85.70833333333333,0.01,101.00416616666666,253.8708333333333,27.919583333333335,0.6058333333333333
2017-11-17,86.70833333333333,0.012916666666666667,101.03083318333334,192.00125000000003,27.73,0.5733333333333333
2017-11-18,86.79166666666667,0.0,101.0925003,240.86041666666665,28.186666666666664,0.5425000000000001
2017-11-19,86.08333333333333,0.011666666666666667,101.15666631666663,280.52125,28.400416666666672,0.5516666666666666
2017-11-20,89.54166666666667,0.0,101.17291691666667,192.9958333333333,27.234166666666663,0.5537499999999999
2017-11-21,88.91666666666667,0.03666666666666667,101.0787501,210.51375000000004,27.184166666666666,0.49583333333333335
